FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,len,subdomain,longest_word,sld,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Fwd IAT Mean,Bwd IAT Mean,Flow IAT Mean,Flow Packets/s,Flow Bytes/s
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,38902,1,1,49.0,65.0,49.0,65.0,25.70561925,25.70561925,0.0,0.0,38902.0,51.4112385,2930.440594
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23126614,2,2,124.0,222.0,62.0,111.0,0.086480451,0.086480451,23100000.0,23100000.0,7708871.333,0.172960901,14.96111796
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,168,2,2,64.0,96.0,32.0,48.0,11904.7619,11904.7619,3.0,4.0,56.0,23809.52381,952380.9524
20,0,0,18,0,2.89027899726559,2,2,16,9.5,17,0,4344,7675,48,2,0,1314.0,0.0,657.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,27375000.0
7,0,0,6,0,1.5,1,2,3,3.0,4,0,82,289,60977,2,2,106.0,362.0,53.0,181.0,32.79925218,32.79925218,3.0,3.0,20325.66667,65.59850435,7675.025009
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,133518,1,1,39.0,249.0,39.0,249.0,7.489626867,7.489626867,0.0,0.0,133518.0,14.97925373,2157.012538
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,53,2,0,2496.0,0.0,1248.0,0.0,37735.84905660377,0.0,53.0,0.0,53.0,37735.84905660377,47094339.62264151
7,0,0,6,0,1.0,1,2,3,3.0,4,0,3028,6715,60586,1,1,64.0,117.0,64.0,117.0,16.50546331,16.50546331,0.0,0.0,60586.0,33.01092662,2987.488859
12,0,0,11,0,2.8177111123931664,1,2,8,5.5,9,0,4466,8287,563093,1,1,58.0,118.0,58.0,118.0,1.775905579,1.775905579,0.0,0.0,563093.0,3.551811157,312.5593818
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,210,2,2,80.0,112.0,40.0,56.0,9523.809524,9523.809524,4.0,3.0,70.0,19047.61905,914285.7143
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,5,2,0,2366.0,0.0,1183.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,473200000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30652,1,1,96.0,160.0,96.0,160.0,32.62429858,32.62429858,0.0,0.0,30652.0,65.24859716,8351.820436
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,47847593,2,2,90.0,188.0,45.0,94.0,0.041799386,0.041799386,47800000.0,47800000.0,15900000.0,0.083598772,5.810114628
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,54683,2,2,68.0,428.0,34.0,214.0,36.57443813,36.57443813,49.0,3.0,18227.66667,73.14887625,9070.460655
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,101230,1,1,55.0,55.0,55.0,55.0,9.878494517,9.878494517,0.0,0.0,101230.0,19.75698903,1086.634397
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,183,2,2,102.0,224.0,51.0,112.0,10928.96175,10928.96175,4.0,3.0,61.0,21857.9235,1781420.765
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,31153,1,1,79.0,161.0,79.0,161.0,32.09963727,32.09963727,0.0,0.0,31153.0,64.19927455,7703.912946
14,0,0,12,0,3.1195489589943928,2,2,11,6.5,12,0,5305,848,235,2,2,78.0,110.0,39.0,55.0,8510.638298,8510.638298,1.0,48.0,78.33333333,17021.2766,800000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48514,4,2,168.0,184.0,42.0,92.0,82.45042668,41.22521334,11063.66667,3.0,9702.8,123.67564,7255.637548
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,186998,4,4,192.0,660.0,48.0,165.0,21.39060311,21.39060311,62271.66667,28803.33333,26714.0,42.78120622,4556.198462
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,18808,200,0,88000.0,0.0,440.0,0.0,10633.772862611657,0.0,94.51256281407034,0.0,94.51256281407034,10633.772862611657,4678860.059549129
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,2845,2,2,68.0,484.0,34.0,242.0,702.9876977,702.9876977,3.0,4.0,948.3333333,1405.975395,194024.6046
17,0,0,15,0,2.5308571531099555,2,3,10,5.0,11,0,1696,3000,556,2,2,90.0,172.0,45.0,86.0,3597.122302,3597.122302,49.0,4.0,185.3333333,7194.244604,471223.0216
18,0,0,15,0,3.202819531114783,3,2,15,8.5,16,0,3710,9871,123554,2,2,56.0,158.0,28.0,79.0,16.18725416,16.18725416,3.0,3.0,41184.66667,32.37450831,1732.036195
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,73018,2,2,90.0,138.0,45.0,69.0,27.39050645,27.39050645,1.0,3.0,24339.33333,54.7810129,3122.517735
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23804,2,2,62.0,174.0,31.0,87.0,84.01949252,84.01949252,3.0,4.0,7934.666667,168.038985,9914.300118
9,0,0,8,0,2.120589933192232,1,2,6,4.0,7,0,1335,4416,205,2,2,78.0,110.0,39.0,55.0,9756.097561,9756.097561,3.0,3.0,68.33333333,19512.19512,917073.1707
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,29443,200,0,88000.0,0.0,440.0,0.0,6792.786061203003,0.0,147.9547738693467,0.0,147.9547738693467,6792.786061203003,2988825.866929321
14,0,0,13,0,3.1195489589943928,1,2,11,6.5,12,0,5796,6220,61484,1,1,47.0,79.0,47.0,79.0,16.26439399,16.26439399,0.0,0.0,61484.0,32.52878798,2049.313643
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,193,2,0,714.0,0.0,357.0,0.0,10362.694300518137,0.0,193.0,0.0,193.0,10362.694300518137,3699481.8652849738
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,66865840,2,2,93.0,259.0,46.5,129.5,0.029910639,0.029910639,66800000.0,66800000.0,22300000.0,0.059821278,5.26427246
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23269,2,2,68.0,158.0,34.0,79.0,85.95126563,85.95126563,49.0,3.0,7756.333333,171.9025313,9712.493016
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,61250,2,2,62.0,222.0,31.0,111.0,32.65306122,32.65306122,4.0,4.0,20416.66667,65.30612245,4636.734694
9,0,0,8,0,2.4063042189065182,1,2,6,4.0,7,0,1339,4758,61384,1,1,48.0,80.0,48.0,80.0,16.29089013,16.29089013,0.0,0.0,61384.0,32.58178027,2085.233937
28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,9,64,160874,2,2,76.0,164.0,38.0,82.0,12.43208971,12.43208971,1.0,4.0,53624.66667,24.86417942,1491.850765
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,18829,200,0,88000.0,0.0,440.0,0.0,10621.913006532475,0.0,94.6180904522613,0.0,94.6180904522613,10621.913006532475,4673641.72287429
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,107420,174,0,76272.0,0.0,438.3448275862069,0.0,1619.8100912306836,0.0,620.9248554913295,0.0,620.9248554913295,1619.8100912306836,710035.3751629121
17,3,0,15,0,2.646559739822547,2,3,9,5.0,13,1,5720,3296,40,2,0,1008.0,0.0,504.0,0.0,49999.99999999999,0.0,40.0,0.0,40.0,49999.99999999999,25200000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,24347,2,2,72.0,328.0,36.0,164.0,82.14564423,82.14564423,3.0,48.0,8115.666667,164.2912885,16429.12885
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,25333,1,1,64.0,192.0,64.0,192.0,39.47420361,39.47420361,0.0,0.0,25333.0,78.94840722,10105.39612
26,3,0,23,0,3.313311591455665,3,4,15,5.75,19,1,4336,7659,218,2,2,64.0,96.0,32.0,48.0,9174.311927,9174.311927,4.0,3.0,72.66666667,18348.62385,733944.9541
11,0,0,10,0,2.625,1,2,7,5.0,8,0,3134,10344,198,2,2,92.0,198.0,46.0,99.0,10101.0101,10101.0101,3.0,3.0,66.0,20202.0202,1464646.465
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,217,2,2,76.0,108.0,38.0,54.0,9216.589862,9216.589862,2.0,48.0,72.33333333,18433.17972,847926.2673
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23908,1,1,58.0,140.0,58.0,140.0,41.82700351,41.82700351,0.0,0.0,23908.0,83.65400703,8281.746696
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,247,2,2,88.0,218.0,44.0,109.0,8097.165992,8097.165992,4.0,49.0,82.33333333,16194.33198,1238866.397
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30813,2,2,78.0,134.0,39.0,67.0,64.90766884,64.90766884,4.0,3.0,10271.0,129.8153377,6880.212897
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,176,2,2,64.0,96.0,32.0,48.0,11363.63636,11363.63636,49.0,3.0,58.66666667,22727.27273,909090.9091
23,6,0,21,0,3.037253038937952,2,3,12,7.0,19,1,851,2229,188,2,2,108.0,208.0,54.0,104.0,10638.29787,10638.29787,3.0,3.0,62.66666667,21276.59574,1680851.064
32,0,32,0,0,2.674525829113344,0,1,32,32.0,33,0,12,161,278,2,2,96.0,128.0,48.0,64.0,7194.244604,7194.244604,48.0,3.0,92.66666667,14388.48921,805755.3957
12,3,0,10,0,2.0306390622295662,2,3,4,3.333333333333333,8,1,1273,9504,93291,4,2,128.0,124.0,32.0,62.0,42.87659045,21.43829523,15036.33333,4.0,18658.2,64.31488568,2701.225199
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,47888,2,2,64.0,256.0,32.0,128.0,41.76411627,41.76411627,3.0,49.0,15962.66667,83.52823254,6682.258603
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,216,2,2,70.0,170.0,35.0,85.0,9259.259259,9259.259259,4.0,51.0,72.0,18518.51852,1111111.111
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23773,2,2,78.0,204.0,39.0,102.0,84.12905397,84.12905397,1.0,3.0,7924.333333,168.2581079,11862.19661
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23921,2,2,94.0,268.0,47.0,134.0,83.60854479,83.60854479,4.0,2.0,7973.666667,167.2170896,15133.14661
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30470,1,1,62.0,78.0,62.0,78.0,32.81916639,32.81916639,0.0,0.0,30470.0,65.63833279,4594.683295
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,202,2,2,82.0,152.0,41.0,76.0,9900.990099,9900.990099,3.0,3.0,67.33333333,19801.9802,1158415.842
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,79021,2,2,52.0,148.0,26.0,74.0,25.30972779,25.30972779,3.0,3.0,26340.33333,50.61945559,2530.972779
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,433,1,1,78.0,206.0,78.0,206.0,2309.468822,2309.468822,0.0,0.0,433.0,4618.937644,655889.1455
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,31754,1,1,64.0,130.0,64.0,130.0,31.49209548,31.49209548,0.0,0.0,31754.0,62.98419097,6109.466524
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,109814421,4,4,142.0,844.0,35.5,211.0,0.036425088,0.036425088,36600000.0,36600000.0,15700000.0,0.072850177,8.978784307
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,162,2,2,86.0,142.0,43.0,71.0,12345.67901,12345.67901,3.0,3.0,54.0,24691.35802,1407407.407
10,0,0,9,0,1.5,1,2,6,4.5,4,0,1387,2425,223,2,2,74.0,330.0,37.0,165.0,8968.609865,8968.609865,3.0,4.0,74.33333333,17937.21973,1811659.193
6,0,0,5,0,1.0,1,2,3,2.5,4,0,461,1012,32213,200,0,88000.0,0.0,440.0,0.0,6208.673516903114,0.0,161.87437185929653,0.0,161.87437185929653,6208.673516903114,2731816.34743737
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30617,2,2,68.0,250.0,34.0,125.0,65.32318647,65.32318647,48.0,3.0,10205.66667,130.6463729,10386.38665
15,0,0,14,0,2.78621562566106,1,2,11,7.0,12,0,3357,9120,4,2,0,656.0,0.0,328.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,164000000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,68540,1,1,41.0,92.0,41.0,92.0,14.59002043,14.59002043,0.0,0.0,68540.0,29.18004085,1940.472717
10,0,0,9,0,2.4063042189065182,1,2,6,4.5,7,0,2796,5053,31020,2,2,68.0,182.0,34.0,91.0,64.47453256,64.47453256,3.0,1.0,10340.0,128.9490651,8059.31657
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,121931,1,1,49.0,224.0,49.0,224.0,8.201359785,8.201359785,0.0,0.0,121931.0,16.40271957,2238.971221
21,3,0,19,0,3.332030468108352,2,3,13,6.333333333333333,17,1,4303,5386,31104,2,2,68.0,158.0,34.0,79.0,64.30041152,64.30041152,3.0,191.0,10368.0,128.600823,7265.946502
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,172,2,2,66.0,122.0,33.0,61.0,11627.90698,11627.90698,3.0,48.0,57.33333333,23255.81395,1093023.256
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,243,2,0,820.0,0.0,410.0,0.0,8230.45267489712,0.0,243.0,0.0,243.0,8230.45267489712,3374485.5967078186
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,264,2,2,70.0,264.0,35.0,132.0,7575.757576,7575.757576,1.0,1.0,88.0,15151.51515,1265151.515
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,89377,174,0,76272.0,0.0,438.3448275862069,0.0,1946.8095818834825,0.0,516.6300578034685,0.0,516.6300578034685,1946.8095818834825,853373.9105138907
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,17160,200,0,88000.0,0.0,440.0,0.0,11655.011655011656,0.0,86.2311557788945,0.0,86.2311557788945,11655.011655011656,5128205.128205128
19,0,0,18,0,3.125,1,2,15,9.0,16,0,3543,4032,23656,1,1,45.0,173.0,45.0,173.0,42.27257355,42.27257355,0.0,0.0,23656.0,84.54514711,9215.421035
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,50200,1,1,46.0,74.0,46.0,74.0,19.92031873,19.92031873,0.0,0.0,50200.0,39.84063745,2390.438247
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,468,1,1,47.0,108.0,47.0,108.0,2136.752137,2136.752137,0.0,0.0,468.0,4273.504274,331196.5812
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,31019,2,2,70.0,102.0,35.0,51.0,64.47661111,64.47661111,3.0,3.0,10339.66667,128.9532222,5544.988555
18,0,0,17,0,3.113097889234617,1,2,14,8.5,15,0,4658,9441,24033,2,2,68.0,158.0,34.0,79.0,83.21890734,83.21890734,48.0,4.0,8011.0,166.4378147,9403.736529
32,0,32,0,0,2.674525829113344,0,1,32,32.0,33,0,12,161,615,1,1,50.0,91.0,50.0,91.0,1626.01626,1626.01626,0.0,0.0,615.0,3252.03252,229268.2927
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,134106,2,2,60.0,264.0,30.0,132.0,14.91357583,14.91357583,3.0,48.0,44702.0,29.82715166,2415.999284
10,0,0,9,0,2.625,1,2,7,4.5,8,0,5732,10024,31011,2,2,74.0,242.0,37.0,121.0,64.49324433,64.49324433,1.0,3.0,10337.0,128.9864887,10189.9326
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,248425,158,0,69232.0,0.0,438.17721518987344,0.0,636.0068431116031,0.0,1582.3248407643307,0.0,1582.3248407643307,636.0068431116031,278683.70735634497
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,70650,1,1,42.0,134.0,42.0,134.0,14.15428167,14.15428167,0.0,0.0,70650.0,28.30856334,2491.153574
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,197,2,2,82.0,276.0,41.0,138.0,10152.28426,10152.28426,3.0,3.0,65.66666667,20304.56853,1817258.883
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,24623,1,1,53.0,128.0,53.0,128.0,40.61243553,40.61243553,0.0,0.0,24623.0,81.22487106,7350.850831
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,270,2,2,70.0,444.0,35.0,222.0,7407.407407,7407.407407,48.0,48.0,90.0,14814.81481,1903703.704
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,30439,1,1,51.0,179.0,51.0,179.0,32.85259043,32.85259043,0.0,0.0,30439.0,65.70518085,7556.095798
11,0,0,10,0,2.375,1,2,7,5.0,8,0,2642,4776,30290,1,1,53.0,119.0,53.0,119.0,33.0141961,33.0141961,0.0,0.0,30290.0,66.02839221,5678.44173
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,64023,1,1,52.0,68.0,52.0,68.0,15.61938678,15.61938678,0.0,0.0,64023.0,31.23877357,1874.326414
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,61950,4,2,188.0,350.0,47.0,175.0,64.56820016,32.28410008,10317.66667,3.0,12390.0,96.85230024,8684.422922
16,0,0,15,0,2.9542520475148546,1,2,12,7.5,13,0,4306,846,60972,2,2,90.0,172.0,45.0,86.0,32.80194187,32.80194187,3.0,3.0,20324.0,65.60388375,4297.054386
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,166378,2,2,98.0,418.0,49.0,209.0,12.02082006,12.02082006,1.0,48.0,55459.33333,24.04164012,3101.371576
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,65234,4,2,148.0,198.0,37.0,99.0,61.31771775,30.65885888,20419.33333,3.0,13046.8,91.97657663,5303.982586
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,171082,2,2,62.0,190.0,31.0,95.0,11.69030056,11.69030056,45.0,3.0,57027.33333,23.38060112,1472.97787
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,15,2,0,572.0,0.0,286.0,0.0,133333.33333333337,0.0,15.0,0.0,15.0,133333.33333333337,38133333.333333336
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,749,1,1,48.0,112.0,48.0,112.0,1335.113485,1335.113485,0.0,0.0,749.0,2670.226969,213618.1575
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,85866513,2,2,92.0,298.0,46.0,149.0,0.023291967,0.023291967,85500000.0,85800000.0,28600000.0,0.046583934,4.541933594
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,183,2,2,68.0,132.0,34.0,66.0,10928.96175,10928.96175,3.0,4.0,61.0,21857.9235,1092896.175
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,148,2,2,82.0,138.0,41.0,69.0,13513.51351,13513.51351,3.0,3.0,49.33333333,27027.02703,1486486.486
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,29531,178,0,77888.0,0.0,437.5730337078652,0.0,6027.564254512207,0.0,166.84180790960454,0.0,166.84180790960454,6027.564254512207,2637499.576715993
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,288,2,2,68.0,722.0,34.0,361.0,6944.444444,6944.444444,4.0,48.0,96.0,13888.88889,2743055.556
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,46,2,0,2402.0,0.0,1201.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,52217391.30434783
28,11,0,10,12,2.7457795556128213,6,6,7,3.8333333333333335,15,1,2,38,61982,2,2,68.0,158.0,34.0,79.0,32.26743248,32.26743248,49.0,3.0,20660.66667,64.53486496,3646.21987
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,143,2,2,94.0,126.0,47.0,63.0,13986.01399,13986.01399,3.0,2.0,47.66666667,27972.02797,1538461.538
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30491,1,1,42.0,133.0,42.0,133.0,32.79656292,32.79656292,0.0,0.0,30491.0,65.59312584,5739.398511
15,3,0,12,0,2.556641667147437,3,3,8,4.333333333333333,12,1,1271,2251,31227,2,2,80.0,112.0,40.0,56.0,64.04713869,64.04713869,3.0,3.0,10409.0,128.0942774,6148.525315
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31371,2,2,58.0,210.0,29.0,105.0,63.75314781,63.75314781,4.0,3.0,10457.0,127.5062956,8542.921807
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,21579,200,0,88000.0,0.0,440.0,0.0,9268.270077390054,0.0,108.43718592964828,0.0,108.43718592964828,9268.270077390054,4078038.834051624
9,0,0,8,0,2.4063042189065182,1,2,6,4.0,7,0,1944,3511,221,2,0,618.0,0.0,309.0,0.0,9049.773755656108,0.0,221.0,0.0,221.0,9049.773755656108,2796380.0904977373
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,24184,2,2,68.0,158.0,34.0,79.0,82.69930533,82.69930533,3.0,3.0,8061.333333,165.3986107,9345.021502
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,5091,4,0,5856.0,0.0,1464.0,0.0,785.700255352583,0.0,1697.0,0.0,1697.0,785.700255352583,1150265.1738361814
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,61024,1,1,41.0,143.0,41.0,143.0,16.38699528,16.38699528,0.0,0.0,61024.0,32.77399056,3015.207132
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,27480852,2,2,148.0,264.0,74.0,132.0,0.072777947,0.072777947,27400000.0,27400000.0,9160284.0,0.145555895,14.99225715
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,30728,2,2,102.0,158.0,51.0,79.0,65.08721687,65.08721687,4.0,48.0,10242.66667,130.1744337,8461.338193
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,42,2,0,160.0,0.0,80.0,0.0,47619.04761904762,0.0,42.0,0.0,42.0,47619.04761904762,3809523.809523809
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,37142,1,1,51.0,110.0,51.0,110.0,26.92369824,26.92369824,0.0,0.0,37142.0,53.84739648,4334.715417
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48014,1,1,56.0,110.0,56.0,110.0,20.82725872,20.82725872,0.0,0.0,48014.0,41.65451743,3457.324947
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,127633,4,2,124.0,180.0,31.0,90.0,31.33985725,15.66992862,10247.66667,48.0,25526.6,47.00978587,2381.829151
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,30848,2,2,76.0,172.0,38.0,86.0,64.8340249,64.8340249,3.0,3.0,10282.66667,129.6680498,8039.419087
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,60057,1,1,55.0,118.0,55.0,118.0,16.65084836,16.65084836,0.0,0.0,60057.0,33.30169672,2880.596766
16,0,0,14,0,3.1080982013610083,2,2,12,7.5,13,0,2919,5259,23802,2,2,70.0,326.0,35.0,163.0,84.02655239,84.02655239,3.0,48.0,7934.0,168.0531048,16637.25737
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,239,2,0,374.0,0.0,187.0,0.0,8368.200836820084,0.0,239.0,0.0,239.0,8368.200836820084,1564853.5564853556
14,0,0,13,0,2.9528822923277263,1,2,11,6.5,12,0,4745,5934,23804,2,2,68.0,138.0,34.0,69.0,84.01949252,84.01949252,4.0,4.0,7934.666667,168.038985,8654.00773
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23997,2,2,134.0,296.0,67.0,148.0,83.3437513,83.3437513,49.0,4.0,7999.0,166.6875026,17918.90653
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,29515,200,0,88000.0,0.0,440.0,0.0,6776.215483652381,0.0,148.31658291457282,0.0,148.31658291457282,6776.215483652381,2981534.812807048
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,107325266,2,2,88.0,242.0,44.0,121.0,0.018634941,0.018634941,107000000.0,107000000.0,35800000.0,0.037269882,3.074765265
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23890,2,2,66.0,330.0,33.0,165.0,83.71703642,83.71703642,48.0,4.0,7963.333333,167.4340728,16575.97321
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,1,2,0,668.0,0.0,334.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,668000000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,50,2,0,1292.0,0.0,646.0,0.0,40000.0,0.0,50.0,0.0,50.0,40000.0,25840000.0
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,174,2,2,116.0,148.0,58.0,74.0,11494.25287,11494.25287,3.0,48.0,58.0,22988.50575,1517241.379
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,179,2,2,84.0,210.0,42.0,105.0,11173.18436,11173.18436,4.0,3.0,59.66666667,22346.36872,1642458.101
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,297220,200,0,88000.0,0.0,440.0,0.0,672.9022273063724,0.0,1493.567839195979,0.0,1493.567839195979,672.9022273063724,296076.9800148039
15,0,11,0,3,3.625,1,1,15,15.0,16,0,11,151,104472,1,1,66.0,218.0,66.0,218.0,9.571942721,9.571942721,0.0,0.0,104472.0,19.14388544,2718.431733
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,28472,4,0,5888.0,0.0,1472.0,0.0,140.48890137679123,0.0,9490.666666666668,0.0,9490.666666666668,140.48890137679123,206799.66282663672
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,228,2,0,930.0,0.0,465.0,0.0,8771.929824561403,0.0,228.0,0.0,228.0,8771.929824561403,4078947.3684210526
